Stock,B,S,G,BB,BS,BG
BVH,8.0,5.0,3.0,0.0,0.0,0.0
VJC,4.0,4.0,0.0,1.0,0.0,1.0
NKG,19.0,38.0,-19.0,0.0,1.0,-1.0
PSH,13.0,0.0,13.0,0.0,0.0,0.0
GMD,41.0,36.0,5.0,1.0,1.0,0.0
DGC,27.0,25.0,2.0,2.0,0.0,2.0
GEX,21.0,15.0,6.0,0.0,0.0,0.0
PVD,56.0,75.0,-19.0,1.0,2.0,-1.0
TPB,49.0,88.0,-39.0,1.0,0.0,1.0
POW,59.0,54.0,5.0,1.0,0.0,1.0
SZC,14.0,17.0,-3.0,0.0,0.0,0.0
VCS,12.0,8.0,4.0,0.0,0.0,0.0
BID,49.0,35.0,14.0,1.0,1.0,0.0
AAA,41.0,30.0,11.0,0.0,0.0,0.0
APH,2.0,4.0,-2.0,0.0,0.0,0.0
ROS,91.0,78.0,13.0,0.0,0.0,0.0
SBT,12.0,17.0,-5.0,0.0,0.0,0.0
PLX,9.0,28.0,-19.0,0.0,2.0,-2.0
KDH,34.0,26.0,8.0,0.0,0.0,0.0
NLG,27.0,10.0,17.0,0.0,0.0,0.0
FIT,14.0,11.0,3.0,0.0,0.0,0.0
TCM,5.0,1.0,4.0,2.0,0.0,2.0
DRC,20.0,22.0,-2.0,0.0,0.0,0.0
PNJ,3.0,25.0,-22.0,0.0,0.0,0.0
DCM,17.0,17.0,0.0,0.0,0.0,0.0
CRE,7.0,2.0,5.0,1.0,0.0,1.0
MBS,90.0,78.0,12.0,0.0,1.0,-1.0
VIB,28.0,53.0,-25.0,0.0,0.0,0.0
IDC,29.0,34.0,-5.0,1.0,1.0,0.0
DPM,13.0,7.0,6.0,0.0,0.0,0.0
PET,14.0,24.0,-10.0,0.0,0.0,0.0
SCR,29.0,28.0,1.0,0.0,1.0,-1.0
ITA,29.0,21.0,8.0,0.0,0.0,0.0
PVT,43.0,47.0,-4.0,1.0,0.0,1.0
ORS,37.0,25.0,12.0,3.0,0.0,3.0
BWE,4.0,8.0,-4.0,0.0,0.0,0.0
DGW,0.0,5.0,-5.0,0.0,0.0,0.0
TNG,74.0,65.0,9.0,3.0,0.0,3.0
HNG,42.0,48.0,-6.0,0.0,0.0,0.0
CKG,11.0,8.0,3.0,0.0,0.0,0.0
VHC,19.0,12.0,7.0,0.0,0.0,0.0
HBC,35.0,29.0,6.0,0.0,0.0,0.0
SBS,64.0,50.0,14.0,0.0,0.0,0.0
VPG,11.0,8.0,3.0,0.0,0.0,0.0
LHG,12.0,8.0,4.0,1.0,0.0,1.0
VGT,61.0,73.0,-12.0,0.0,0.0,0.0
GAS,14.0,14.0,0.0,0.0,1.0,-1.0
SMC,11.0,30.0,-19.0,1.0,0.0,1.0
REE,9.0,5.0,4.0,0.0,0.0,0.0
NTC,13.0,12.0,1.0,3.0,1.0,2.0
NAF,13.0,6.0,7.0,0.0,0.0,0.0
HVH,4.0,0.0,4.0,0.0,0.0,0.0
HUT,0.0,3.0,-3.0,0.0,0.0,0.0
TLH,20.0,23.0,-3.0,0.0,0.0,0.0
ASM,22.0,4.0,18.0,0.0,0.0,0.0
MST,8.0,4.0,4.0,0.0,1.0,-1.0
SHI,10.0,5.0,5.0,0.0,0.0,0.0
CII,4.0,7.0,-3.0,0.0,0.0,0.0
AGR,26.0,25.0,1.0,0.0,0.0,0.0
ART,37.0,19.0,18.0,0.0,0.0,0.0
BSI,35.0,36.0,-1.0,0.0,0.0,0.0
HQC,44.0,27.0,17.0,0.0,0.0,0.0
VCG,5.0,0.0,5.0,0.0,0.0,0.0
CTS,13.0,14.0,-1.0,0.0,1.0,-1.0
PHR,3.0,8.0,-5.0,0.0,0.0,0.0
AAS,48.0,38.0,10.0,0.0,0.0,0.0
PHC,3.0,17.0,-14.0,0.0,0.0,0.0
KLF,68.0,29.0,39.0,0.0,0.0,0.0
TTF,18.0,29.0,-11.0,0.0,0.0,0.0
VPI,9.0,3.0,6.0,2.0,0.0,2.0
APS,49.0,19.0,30.0,0.0,0.0,0.0
PLP,4.0,3.0,1.0,0.0,1.0,-1.0
KSB,11.0,4.0,7.0,0.0,0.0,0.0
BVS,24.0,21.0,3.0,0.0,0.0,0.0
DHC,2.0,0.0,2.0,0.0,0.0,0.0
PAN,15.0,27.0,-12.0,0.0,0.0,0.0
VTP,23.0,13.0,10.0,0.0,0.0,0.0
BII,25.0,16.0,9.0,0.0,0.0,0.0
MHC,6.0,11.0,-5.0,0.0,0.0,0.0
SAB,3.0,3.0,0.0,0.0,0.0,0.0
HPX,0.0,0.0,0.0,0.0,0.0,0.0
PC1,3.0,0.0,3.0,0.0,0.0,0.0
EVG,2.0,2.0,0.0,0.0,0.0,0.0
LTG,10.0,6.0,4.0,0.0,0.0,0.0
NHH,6.0,1.0,5.0,0.0,0.0,0.0
HVN,12.0,7.0,5.0,0.0,0.0,0.0
DLG,28.0,7.0,21.0,0.0,0.0,0.0
TVC,7.0,1.0,6.0,0.0,0.0,0.0
BMI,1.0,5.0,-4.0,0.0,0.0,0.0
OIL,57.0,30.0,27.0,0.0,0.0,0.0
NDN,12.0,11.0,1.0,0.0,0.0,0.0
HID,15.0,10.0,5.0,0.0,0.0,0.0
PTB,16.0,5.0,11.0,0.0,0.0,0.0
TCL,7.0,17.0,-10.0,0.0,0.0,0.0
PAS,30.0,2.0,28.0,0.0,0.0,0.0
DCL,0.0,2.0,-2.0,0.0,0.0,0.0
QNS,3.0,10.0,-7.0,0.0,0.0,0.0
NTL,10.0,6.0,4.0,0.0,0.0,0.0
EIB,0.0,1.0,-1.0,0.0,0.0,0.0
VGI,9.0,5.0,4.0,0.0,0.0,0.0
VDS,20.0,31.0,-11.0,1.0,0.0,1.0
TDM,6.0,2.0,4.0,0.0,0.0,0.0
TSC,3.0,13.0,-10.0,0.0,0.0,0.0
ANV,27.0,4.0,23.0,0.0,0.0,0.0
APG,15.0,7.0,8.0,0.0,0.0,0.0
FTS,7.0,1.0,6.0,0.0,0.0,0.0
FCN,5.0,4.0,1.0,0.0,0.0,0.0
LCG,15.0,16.0,-1.0,0.0,0.0,0.0
HAG,6.0,7.0,-1.0,0.0,0.0,0.0
QTP,8.0,7.0,1.0,0.0,0.0,0.0
CEO,36.0,19.0,17.0,0.0,0.0,0.0
LDG,21.0,12.0,9.0,0.0,0.0,0.0
VNE,6.0,1.0,5.0,0.0,0.0,0.0
HHS,4.0,8.0,-4.0,0.0,0.0,0.0
HII,0.0,1.0,-1.0,0.0,0.0,0.0
S99,18.0,15.0,3.0,0.0,0.0,0.0
AMD,8.0,9.0,-1.0,0.0,0.0,0.0
GIL,1.0,0.0,1.0,0.0,0.0,0.0
DRH,7.0,4.0,3.0,0.0,0.0,0.0
KOS,2.0,9.0,-7.0,0.0,0.0,0.0
TDC,0.0,1.0,-1.0,0.0,0.0,0.0
HAI,17.0,11.0,6.0,0.0,0.0,0.0
D2D,3.0,2.0,1.0,0.0,0.0,0.0
CTD,1.0,1.0,0.0,0.0,0.0,0.0
PLC,14.0,7.0,7.0,0.0,0.0,0.0
BCG,7.0,3.0,4.0,0.0,0.0,0.0
SJS,1.0,2.0,-1.0,0.0,0.0,0.0
FIR,5.0,4.0,1.0,0.0,0.0,0.0
HCD,30.0,20.0,10.0,0.0,0.0,0.0
TVN,16.0,10.0,6.0,0.0,0.0,0.0
HAX,15.0,7.0,8.0,0.0,0.0,0.0
IDI,2.0,1.0,1.0,0.0,0.0,0.0
TIG,11.0,9.0,2.0,0.0,0.0,0.0
DPG,4.0,7.0,-3.0,0.0,0.0,0.0
VEA,8.0,11.0,-3.0,0.0,0.0,0.0
PVC,36.0,13.0,23.0,0.0,0.0,0.0
FMC,7.0,9.0,-2.0,0.0,0.0,0.0
TV2,1.0,3.0,-2.0,0.0,0.0,0.0
LAS,13.0,8.0,5.0,0.0,0.0,0.0
VOC,8.0,15.0,-7.0,0.0,0.0,0.0
MBG,9.0,10.0,-1.0,0.0,0.0,0.0
DRI,8.0,3.0,5.0,0.0,0.0,0.0
ELC,0.0,0.0,0.0,0.0,0.0,0.0
GEG,2.0,1.0,1.0,0.0,0.0,0.0
NT2,4.0,5.0,-1.0,0.0,0.0,0.0
AMV,15.0,9.0,6.0,0.0,0.0,0.0
C4G,8.0,5.0,3.0,0.0,0.0,0.0
EVF,6.0,5.0,1.0,0.0,0.0,0.0
MSR,8.0,11.0,-3.0,0.0,0.0,0.0
BFC,2.0,1.0,1.0,0.0,0.0,0.0
CTI,9.0,6.0,3.0,0.0,0.0,0.0
PPC,5.0,3.0,2.0,0.0,0.0,0.0
HT1,4.0,5.0,-1.0,0.0,0.0,0.0
IDJ,12.0,21.0,-9.0,0.0,0.0,0.0
LSS,3.0,1.0,2.0,0.0,0.0,0.0
BCC,22.0,5.0,17.0,0.0,0.0,0.0
TVB,10.0,14.0,-4.0,0.0,0.0,0.0
PVP,1.0,4.0,-3.0,0.0,0.0,0.0
DVN,33.0,31.0,2.0,0.0,0.0,0.0
DAH,3.0,5.0,-2.0,0.0,0.0,0.0
